Time,Source,Flight Name,Status,date,type,Destination 
21:00:00,,Air India (Celebrating India Livery),Departed 9:25 PM,2020-02-25,D,Delhi (DEL)
21:00:00,,GoAir,Departed 9:37 PM,2020-02-25,D,Bengaluru (BLR)
21:00:00,,Vistara,Departed 9:13 PM,2020-02-25,D,Chennai (MAA)
21:05:00,,Air India,Departed 9:23 PM,2020-02-25,D,Hyderabad (HYD)
21:05:00,,Vistara,Departed 9:35 PM,2020-02-25,D,Bengaluru (BLR)
21:10:00,Delhi (DEL),IndiGo,Landed 8:49 PM,2020-02-25,A,
21:10:00,,Etihad,Departed 9:40 PM,2020-02-25,D,Abu Dhabi (AUH)
21:10:00,,SpiceJet,Departed 9:30 PM,2020-02-25,D,Riyadh (RUH)
21:10:00,,SpiceJet,Departed 9:43 PM,2020-02-25,D,Delhi (DEL)
21:10:00,,Saudia,Departed 9:52 PM,2020-02-25,D,Jeddah (JED)
21:15:00,Delhi (DEL),Air India,Landed 9:29 PM,2020-02-25,A,
21:15:00,Delhi (DEL),Vistara,Landed 8:57 PM,2020-02-25,A,
21:15:00,,GoAir,Departed 10:14 PM,2020-02-25,D,Delhi (DEL)
21:20:00,Vadodara (BDQ),IndiGo,Landed 10:43 PM,2020-02-25,A,
21:20:00,,SpiceJet,Departed 10:00 PM,2020-02-25,D,Goa (GOI)
21:20:00,,IndiGo,Departed 9:50 PM,2020-02-25,D,Cochin (COK)
21:25:00,Ahmedabad (AMD),GoAir,Landed 9:51 PM,2020-02-25,A,
21:25:00,Indore (IDR),IndiGo,Landed 9:24 PM,2020-02-25,A,
21:25:00,,Air Arabia,Departed 9:55 PM,2020-02-25,D,Sharjah (SHJ)
21:25:00,,IndiGo,Departed 9:48 PM,2020-02-25,D,Coimbatore (CJB)
21:30:00,Bengaluru (BLR),IndiGo,Landed 9:22 PM,2020-02-25,A,
21:30:00,,SpiceJet,Departed 10:10 PM,2020-02-25,D,Hyderabad (HYD)
21:30:00,,IndiGo,Departed 10:05 PM,2020-02-25,D,Hyderabad (HYD)
21:30:00,,IndiGo,Departed 10:02 PM,2020-02-25,D,Bangkok (BKK)
21:35:00,Aurangabad (IXU),Air India,Landed 9:14 PM,2020-02-25,A,
21:35:00,Chandigarh (IXC),Vistara,Landed 9:32 PM,2020-02-25,A,
21:35:00,,Gulf Air,Departed 10:19 PM,2020-02-25,D,Bahrain (BAH)
21:35:00,,IndiGo,Departed 10:07 PM,2020-02-25,D,Chennai (MAA)
21:40:00,New York (EWR),United Airlines,Landed 8:35 PM,2020-02-25,A,
21:40:00,,SpiceJet,Departed 10:34 PM,2020-02-25,D,Bengaluru (BLR)
21:45:00,Ranchi (IXR),GoAir,Landed 9:02 PM,2020-02-25,A,
21:45:00,Delhi (DEL),IndiGo,Landed 9:09 PM,2020-02-25,A,
21:45:00,,Air India,Departed 10:36 PM,2020-02-25,D,Goa (GOI)
21:45:00,,Air India,Departed 9:57 PM,2020-02-25,D,Kolkata (CCU)
21:50:00,Hong Kong (HKG),Cathay Pacific,Landed 9:20 PM,2020-02-25,A,
21:50:00,Bengaluru (BLR),Vistara,Landed 9:46 PM,2020-02-25,A,
21:50:00,,SpiceJet,Departed 10:27 PM,2020-02-25,D,Delhi (DEL)
21:50:00,,IndiGo,Departed 10:17 PM,2020-02-25,D,Bengaluru (BLR)
21:55:00,Delhi (DEL),Vistara,Landed 10:11 PM,2020-02-25,A,
21:55:00,,Vistara,Departed 10:24 PM,2020-02-25,D,Delhi (DEL)
22:00:00,Abu Dhabi (AUH),GoAir,Landed 9:42 PM,2020-02-25,A,
22:00:00,Bangkok (BKK),Thai Airways,Unknown,2020-02-25,A,
22:00:00,Bhavnagar (BHU),Alliance Air,Landed 10:23 PM,2020-02-25,A,
22:00:00,,Emirates,Departed 10:29 PM,2020-02-25,D,Dubai (DXB)
22:05:00,Delhi (DEL),GoAir,Landed 9:39 PM,2020-02-25,A,
22:05:00,Varanasi (VNS),Corendon Airlines,Landed 10:02 PM,2020-02-25,A,
22:05:00,Delhi (DEL),Corendon Airlines,Landed 9:36 PM,2020-02-25,A,
22:10:00,Toronto (YYZ),Air Canada,Landed 9:09 PM,2020-02-25,A,
22:10:00,Cochin (COK),Air India,Landed 10:15 PM,2020-02-25,A,
22:10:00,Bengaluru (BLR),Air india (Star Alliance Livery),Landed 10:26 PM,2020-02-25,A,
22:10:00,Delhi (DEL),Air India,Landed 10:21 PM,2020-02-25,A,
22:10:00,Cochin (COK),GoAir,Landed 10:08 PM,2020-02-25,A,
22:10:00,Singapore (SIN),Singapore Airlines,Landed 9:46 PM,2020-02-25,A,
22:10:00,,GoAir,Departed 10:48 PM,2020-02-25,D,Goa (GOI)
22:10:00,,IndiGo,Departed 10:31 PM,2020-02-25,D,Kolkata (CCU)
22:15:00,Dehradun (DED),SpiceJet,Unknown,2020-02-25,A,
22:15:00,Dubai (DXB),IndiGo,Landed 9:56 PM,2020-02-25,A,
22:15:00,,Air India,Departed 11:13 PM,2020-02-25,D,Kuwait City (KWI)
22:20:00,Singapore (SIN),Air India,Landed 11:06 PM,2020-02-25,A,
22:20:00,Kuala Lumpur (KUL),Malindo Air,Landed 9:53 PM,2020-02-25,A,
22:20:00,Nagpur (NAG),IndiGo,Landed 10:28 PM,2020-02-25,A,
22:25:00,Bhubaneswar (BBI),GoAir,Landed 10:55 PM,2020-02-25,A,
22:25:00,Chandigarh (IXC),GoAir,Landed 10:57 PM,2020-02-25,A,
22:25:00,Kuala Lumpur (KUL),Malaysia Airlines,Landed 10:35 PM,2020-02-25,A,
22:25:00,Kolkata (CCU),IndiGo,Landed 10:48 PM,2020-02-25,A,
22:25:00,,IndiGo,Departed 10:39 PM,2020-02-25,D,Delhi (DEL)
22:30:00,Hyderabad (HYD),AirAsia,Landed 10:30 PM,2020-02-25,A,
22:30:00,Zurich (ZRH),Swiss,Landed 10:18 PM,2020-02-25,A,
22:35:00,New York (JFK),Delta Air Lines,Landed 9:29 PM,2020-02-25,A,
22:35:00,Dubai (DXB),Air India Express (Nagaland Folk/Manipuri Dance),Landed 10:08 PM,2020-02-25,A,
22:35:00,Patna (PAT),SpiceJet,Landed 11:26 PM,2020-02-25,A,
22:35:00,Chennai (MAA),Vistara,Landed 10:35 PM,2020-02-25,A,
22:40:00,,Air India,Departed 11:31 PM,2020-02-25,D,Muscat (MCT)
22:40:00,,Vistara,Departed 10:58 PM,2020-02-25,D,Delhi (DEL)
22:45:00,Bengaluru (BLR),SpiceJet,Landed 12:48 AM,2020-02-25,A,
22:45:00,,Corendon Airlines,Departed 10:54 PM,2020-02-25,D,Ahmedabad (AMD)
22:45:00,,Corendon Airlines,Departed 11:03 PM,2020-02-25,D,Hyderabad (HYD)
22:50:00,Delhi (DEL),Vistara,Landed 10:37 PM,2020-02-25,A,
22:50:00,,GoAir,Departed 12:30 AM,2020-02-25,D,Bengaluru (BLR)
22:50:00,,GoAir,Departed 11:01 PM,2020-02-25,D,Ahmedabad (AMD)
22:55:00,Delhi (DEL),SpiceJet,Landed 10:50 PM,2020-02-25,A,
22:55:00,Hyderabad (HYD),Vistara,Landed 11:16 PM,2020-02-25,A,
22:55:00,,SpiceJet,Departed 11:20 PM,2020-02-25,D,Chennai (MAA)
23:00:00,Bangkok (BKK),GoAir,Landed 11:00 PM,2020-02-25,A,
23:00:00,Bengaluru (BLR),AirAsia,Landed 11:01 PM,2020-02-25,A,
23:00:00,Delhi (DEL),IndiGo,Landed 10:39 PM,2020-02-25,A,
23:00:00,,Air India,Departed 11:45 PM,2020-02-25,D,Colombo (CMB)
23:00:00,,Air india (Star Alliance Livery),Departed 11:49 PM,2020-02-25,D,Abu Dhabi (AUH)
23:05:00,Chennai (MAA),SpiceJet,Landed 10:41 PM,2020-02-25,A,
23:05:00,,GoAir,Departed 12:00 AM,2020-02-25,D,Delhi (DEL)
23:05:00,,AirAsia,Departed 11:18 PM,2020-02-25,D,Goa (GOI)
23:05:00,,SpiceJet,Departed 11:37 PM,2020-02-25,D,Dubai (DXB)
23:10:00,Delhi (DEL),Air India,Landed 11:14 PM,2020-02-25,A,
23:10:00,Delhi (DEL),AirAsia,Landed 11:05 PM,2020-02-25,A,
23:10:00,,Cathay Pacific,Departed 11:26 PM,2020-02-25,D,Hong Kong (HKG)
23:10:00,,GoAir,Departed 11:28 PM,2020-02-25,D,Muscat (MCT)
23:10:00,,IndiGo,Departed 11:24 PM,2020-02-25,D,Bengaluru (BLR)
23:15:00,Bangkok (BKK),Bangkok Airways (Samui Livery),Landed 10:55 PM,2020-02-25,A,
23:15:00,,GoAir,Departed 1:24 AM,2020-02-25,D,Kolkata (CCU)
23:15:00,,Malindo Air,Departed 11:16 PM,2020-02-25,D,Kuala Lumpur (KUL)
23:20:00,Chennai (MAA),Air India,Landed 12:51 AM,2020-02-25,A,
23:20:00,,Thai Airways,Departed 11:39 PM,2020-02-25,D,Bangkok (BKK)
23:25:00,Patna (PAT),Air India,Landed 12:37 AM,2020-02-25,A,
23:25:00,Jaipur (JAI),SpiceJet,Landed 10:48 PM,2020-02-25,A,
23:25:00,Bengaluru (BLR),Vistara,Landed 11:44 PM,2020-02-25,A,
23:30:00,Hyderabad (HYD),Air India,Landed 11:53 PM,2020-02-25,A,
23:35:00,,AirAsia,Departed 12:06 AM,2020-02-25,D,Bengaluru (BLR)
23:35:00,,Malaysia Airlines,Departed 12:24 AM,2020-02-25,D,Kuala Lumpur (KUL)
23:35:00,,Singapore Airlines,Departed 11:52 PM,2020-02-25,D,Singapore (SIN)
23:40:00,Visakhapatnam (VTZ),Air India,Landed 11:57 PM,2020-02-25,A,
23:40:00,Coimbatore (CJB),SpiceJet,Landed 11:30 PM,2020-02-25,A,
23:40:00,Bengaluru (BLR),IndiGo,Landed 11:20 PM,2020-02-25,A,
23:40:00,,Air India Express (Nagaland Folk/Manipuri Dance),Departed 12:39 AM,2020-02-25,D,Sharjah (SHJ)
23:45:00,Kolkata (CCU),SpiceJet,Landed 12:28 AM,2020-02-25,A,
23:45:00,Chennai (MAA),SpiceJet,Landed 12:03 AM,2020-02-25,A,
23:45:00,Mangalore (IXE),SpiceJet,Landed 11:57 PM,2020-02-25,A,
23:50:00,Delhi (DEL),GoAir,Landed 11:33 PM,2020-02-25,A,
23:50:00,Delhi (DEL),SpiceJet,Landed 11:47 PM,2020-02-25,A,
23:50:00,Delhi (DEL),Vistara,Landed 11:35 PM,2020-02-25,A,
23:50:00,,Air India,Departed 12:38 AM,2020-02-25,D,Singapore (SIN)
23:55:00,Munich (MUC),Lufthansa,Landed 11:32 PM,2020-02-25,A,
23:55:00,Kolkata (CCU),Vistara,Landed 11:40 PM,2020-02-25,A,
23:55:00,Chennai (MAA),IndiGo,Landed 11:51 PM,2020-02-25,A,
23:55:00,,Air Canada,Departed 12:17 AM,2020-02-25,D,Toronto (YYZ)
23:55:00,,Vistara,Departed 11:56 PM,2020-02-25,D,Singapore (SIN)
23:59:00,Ahmedabad (AMD),SpiceJet,Landed 12:05 AM,2020-02-25,A,
00:05:00,Paris (CDG),Air France,Landed 11:23 PM,2020-02-26,A,
00:05:00,Hyderabad (HYD),IndiGo,Landed 2:13 AM,2020-02-26,A,
00:05:00,,GoAir,Departed 12:21 AM,2020-02-26,D,Delhi (DEL)
00:05:00,,AirAsia,Departed 12:11 AM,2020-02-26,D,Delhi (DEL)
00:05:00,,Bangkok Airways (Samui Livery),Departed 12:45 AM,2020-02-26,D,Bangkok (BKK)
00:10:00,Jaipur (JAI),GoAir,Landed 11:40 PM,2020-02-26,A,
00:10:00,Delhi (DEL),IndiGo,Landed 11:31 PM,2020-02-26,A,
00:10:00,,United Airlines,Departed 12:33 AM,2020-02-26,D,New York (EWR)
00:15:00,London (LHR),British Airways,Landed 11:59 PM,2020-02-26,A,
00:15:00,Dubai (DXB),Vistara,Landed 11:43 PM,2020-02-26,A,
00:15:00,Coimbatore (CJB),IndiGo,Landed 12:01 AM,2020-02-26,A,
00:15:00,,IndiGo,Departed 12:35 AM,2020-02-26,D,Bengaluru (BLR)
00:20:00,Bengaluru (BLR),GoAir,Landed 12:16 AM,2020-02-26,A,
00:20:00,Goa (GOI),SpiceJet,Landed 12:36 AM,2020-02-26,A,
00:20:00,Chennai (MAA),IndiGo,Landed 12:15 AM,2020-02-26,A,
00:20:00,,IndiGo,Departed 12:41 AM,2020-02-26,D,Chennai (MAA)
00:25:00,Jeddah (JED),IndiGo,Landed 12:34 AM,2020-02-26,A,
00:25:00,Delhi (DEL),Vistara,Landed 12:10 AM,2020-02-26,A,
00:25:00,,IndiGo,Departed 12:27 AM,2020-02-26,D,Cochin (COK)
00:30:00,Bengaluru (BLR),AirAsia,Landed 12:16 AM,2020-02-26,A,
00:30:00,Kolkata (CCU),IndiGo,Landed 12:20 AM,2020-02-26,A,
00:30:00,,SpiceJet,Departed 1:05 AM,2020-02-26,D,Goa (GOI)
00:35:00,,GoAir,Departed 12:47 AM,2020-02-26,D,Kannur (CNN)
00:35:00,,SpiceJet,Departed 1:28 AM,2020-02-26,D,Kolkata (CCU)
00:40:00,Amsterdam (AMS),KLM,Landed 12:27 AM,2020-02-26,A,
00:45:00,Delhi (DEL),IndiGo,Landed 12:40 AM,2020-02-26,A,
00:50:00,Bhopal (BHO),Air India,Landed 12:43 AM,2020-02-26,A,
00:50:00,,SpiceJet,Departed 1:04 AM,2020-02-26,D,Chennai (MAA)
00:50:00,,IndiGo,Departed 4:10 AM,2020-02-26,D,Hyderabad (HYD)
00:50:00,,IndiGo,Departed 12:50 AM,2020-02-26,D,Delhi (DEL)
00:55:00,London (LHR),Virgin Atlantic,Landed 12:13 AM,2020-02-26,A,
00:55:00,Bengaluru (BLR),IndiGo,Landed 1:19 AM,2020-02-26,A,
00:55:00,,Delta Air Lines,Departed 1:16 AM,2020-02-26,D,New York (JFK)
01:00:00,Goa (GOI),Air India,Landed 1:15 AM,2020-02-26,A,
01:00:00,Delhi (DEL),GoAir,Landed 12:29 AM,2020-02-26,A,
01:00:00,Frankfurt (FRA),Lufthansa,Landed 12:55 AM,2020-02-26,A,
01:10:00,Delhi (DEL),Air India,Landed 1:01 AM,2020-02-26,A,
01:10:00,Kolkata (CCU),AirAsia,Landed 12:55 AM,2020-02-26,A,
01:10:00,Kuwait City (KWI),Kuwait Airways,Landed 1:53 AM,2020-02-26,A,
01:10:00,,AirAsia,Departed 1:13 AM,2020-02-26,D,Bengaluru (BLR)
01:15:00,,Air India,Departed 1:35 AM,2020-02-26,D,Dubai (DXB)
01:20:00,Goa (GOI),GoAir,Landed 1:11 AM,2020-02-26,A,
01:20:00,,Swiss,Departed 1:40 AM,2020-02-26,D,Zurich (ZRH)
01:25:00,,Go Air,Unknown,2020-02-26,D,Phuket (HKT)
01:25:00,,IndiGo,Departed 1:49 AM,2020-02-26,D,Dubai (DXB)
01:30:00,Kolkata (CCU),GoAir,Landed 2:20 AM,2020-02-26,A,
01:30:00,Dubai (DXB),IndiGo,Landed 12:56 AM,2020-02-26,A,
01:30:00,,Air India,Departed 2:01 AM,2020-02-26,D,New York (EWR)
01:35:00,Bangkok (BKK),THAI Smile,Landed 1:30 AM,2020-02-26,A,
01:35:00,Hyderabad (HYD),Blue Dart Aviation,Landed 1:39 AM,2020-02-26,A,
01:35:00,,Air India,Departed 1:45 AM,2020-02-26,D,Ahmedabad (AMD)
01:35:00,,Lufthansa,Departed 1:58 AM,2020-02-26,D,Munich (MUC)
01:45:00,Cairo (CAI),EgyptAir,Landed 1:21 AM,2020-02-26,A,
01:45:00,Delhi (DEL),SpiceJet,Landed 1:14 AM,2020-02-26,A,
01:50:00,Bangkok (BKK),SpiceJet,Landed 1:50 AM,2020-02-26,A,
01:50:00,Ahmedabad (AMD),GoAir,Landed 1:26 AM,2020-02-26,A,
01:50:00,Hyderabad (HYD),IndiGo,Landed 1:41 AM,2020-02-26,A,
01:50:00,,AirAsia,Departed 1:51 AM,2020-02-26,D,Kolkata (CCU)
01:50:00,,IndiGo,Departed 2:04 AM,2020-02-26,D,Singapore (SIN)
01:50:00,,IndiGo,Departed 1:53 AM,2020-02-26,D,Delhi (DEL)
02:00:00,,Air India,Departed 2:28 AM,2020-02-26,D,Goa (GOI)
02:05:00,Bengaluru (BLR),Blue Dart Aviation,Landed 2:09 AM,2020-02-26,A,
02:05:00,Goa (GOI),AirAsia,Landed 1:44 AM,2020-02-26,A,
02:05:00,,Air France,Departed 2:18 AM,2020-02-26,D,Paris (CDG)
02:10:00,Colombo (CMB),SriLankan Airlines,Landed 2:39 AM,2020-02-26,A,
02:10:00,Delhi (DEL),SpiceXpress,Landed 2:01 AM,2020-02-26,A,
02:15:00,Dubai (DXB),Emirates,Landed 2:00 AM,2020-02-26,A,
02:15:00,,British Airways,Departed 2:22 AM,2020-02-26,D,London (LHR)
02:20:00,,SpiceJet,Departed 3:01 AM,2020-02-26,D,Delhi (DEL)
02:25:00,Sharjah (SHJ),SpiceJet,Unknown,2020-02-26,A,
02:25:00,,Blue Dart Aviation,Departed 2:45 AM,2020-02-26,D,Ahmedabad (AMD)
02:25:00,,Kuwait Airways,Departed 3:20 AM,2020-02-26,D,Kuwait City (KWI)
02:30:00,Doha (DOH),Qatar Airways,Landed 2:20 AM,2020-02-26,A,
02:30:00,,KLM,Departed 2:46 AM,2020-02-26,D,Amsterdam (AMS)
02:30:00,,IndiGo,Departed 2:40 AM,2020-02-26,D,Hyderabad (HYD)
02:35:00,Addis Ababa (ADD),Ethiopian Airlines,Landed 2:36 AM,2020-02-26,A,
02:40:00,Abu Dhabi (AUH),Etihad,Landed 2:09 AM,2020-02-26,A,
02:40:00,,THAI Smile,Departed 3:24 AM,2020-02-26,D,Bangkok (BKK)
02:45:00,Muscat (MCT),IndiGo,Landed 3:02 AM,2020-02-26,A,
02:50:00,Frankfurt (FRA),Lufthansa Cargo,Landed 2:30 AM,2020-02-26,A,
02:50:00,,EgyptAir,Departed 3:10 AM,2020-02-26,D,Cairo (CAI)
02:55:00,,Lufthansa,Departed 3:08 AM,2020-02-26,D,Frankfurt (FRA)
03:00:00,,Virgin Atlantic,Departed 3:27 AM,2020-02-26,D,London (LHR)
03:00:00,,SpiceXpress,Departed 3:02 AM,2020-02-26,D,Delhi (DEL)
03:05:00,Kuwait City (KWI),Jazeera Airways,Landed 4:27 AM,2020-02-26,A,
03:05:00,,Blue Dart Aviation,Departed 3:21 AM,2020-02-26,D,Delhi (DEL)
03:05:00,,Vistara,Departed 3:23 AM,2020-02-26,D,Delhi (DEL)
03:10:00,,SriLankan Airlines,Departed 4:12 AM,2020-02-26,D,Colombo (CMB)
03:55:00,Hyderabad (HYD),Air India,Landed 4:36 AM,2020-02-26,A,
04:00:00,London (LHR),Air India,Landed 5:35 AM,2020-02-26,A,
04:00:00,Delhi (DEL),SpiceXpress,Landed 4:22 AM,2020-02-26,A,
04:00:00,,GoAir,Departed 4:08 AM,2020-02-26,D,Port Blair (IXZ)
04:00:00,,Qatar Airways,Departed 4:29 AM,2020-02-26,D,Doha (DOH)
04:05:00,,Ethiopian Airlines,Departed 4:35 AM,2020-02-26,D,Addis Ababa (ADD)
04:05:00,,Jazeera Airways,Departed 5:43 AM,2020-02-26,D,Kuwait City (KWI)
04:05:00,,SpiceJet,Departed 4:15 AM,2020-02-26,D,Bangkok (BKK)
04:10:00,Dubai (DXB),Air India,Landed 4:13 AM,2020-02-26,A,
04:10:00,Dubai (DXB),flydubai,Landed 4:17 AM,2020-02-26,A,
04:10:00,Guangzhou (CAN),RwandAir,Unknown,2020-02-26,A,
04:10:00,Delhi (DEL),Blue Dart Aviation,Landed 6:07 AM,2020-02-26,A,
04:15:00,Jeddah (JED),Air India,Landed 4:43 AM,2020-02-26,A,
04:15:00,Sharjah (SHJ),Air Arabia,Landed 4:07 AM,2020-02-26,A,
04:15:00,Victoria (SEZ),Air Seychelles,Landed 4:17 AM,2020-02-26,A,
04:15:00,Doha (DOH),IndiGo,Landed 4:41 AM,2020-02-26,A,
04:15:00,,Emirates,Departed 4:54 AM,2020-02-26,D,Dubai (DXB)
04:15:00,,RwandAir,Estimated dep. 4:15 AM,2020-02-26,D,Kigali (KGL)
04:20:00,Abu Dhabi (AUH),IndiGo,Landed 4:20 AM,2020-02-26,A,
04:20:00,Chennai (MAA),SpiceXpress,Landed 4:33 AM,2020-02-26,A,
04:25:00,Ahmedabad (AMD),Blue Dart Aviation,Unknown,2020-02-26,A,
04:25:00,,SpiceJet,Unknown,2020-02-26,D,Sharjah (SHJ)
04:30:00,Colombo (CMB),Air India,Landed 5:26 AM,2020-02-26,A,
04:40:00,,Etihad,Departed 5:12 AM,2020-02-26,D,Abu Dhabi (AUH)
04:50:00,Kannur (CNN),GoAir,Landed 4:47 AM,2020-02-26,A,
04:50:00,Cochin (COK),IndiGo,Landed 4:56 AM,2020-02-26,A,
04:50:00,,Lufthansa Cargo,Departed 5:15 AM,2020-02-26,D,Hong Kong (HKG)
04:55:00,Bahrain (BAH),Gulf Air,Landed 4:58 AM,2020-02-26,A,
04:55:00,Brussels (BRU),Singapore Airlines,Unknown,2020-02-26,A,
04:55:00,Delhi (DEL),GoAir,Landed 5:02 AM,2020-02-26,A,
04:55:00,,GoAir,Departed 5:22 AM,2020-02-26,D,Goa (GOI)
04:55:00,,Air Arabia,Departed 5:32 AM,2020-02-26,D,Sharjah (SHJ)
05:00:00,Port Louis (MRU),Air Mauritius,Landed 5:02 AM,2020-02-26,A,
05:00:00,Doha (DOH),Qatar Cargo,Landed 12:42 PM,2020-02-26,A,
05:00:00,Muscat (MCT),Air India,Landed 5:16 AM,2020-02-26,A,
05:00:00,,IndiGo,Departed 5:01 AM,2020-02-26,D,Kolkata (CCU)
05:05:00,,Air India,Departed 5:25 AM,2020-02-26,D,Goa (GOI)
05:05:00,,flydubai,Departed 6:05 AM,2020-02-26,D,Dubai (DXB)
05:05:00,,IndiGo,Departed 5:54 AM,2020-02-26,D,Kuwait City (KWI)
05:10:00,Istanbul (IST),Turkish Airlines,Landed 5:06 AM,2020-02-26,A,
05:10:00,Riyadh (RUH),IndiGo,Landed 5:24 AM,2020-02-26,A,
05:10:00,,Blue Dart Aviation,Departed 7:49 AM,2020-02-26,D,Bengaluru (BLR)
05:10:00,,GoAir,Departed 5:19 AM,2020-02-26,D,Cochin (COK)
05:15:00,,SpiceJet,Departed 5:51 AM,2020-02-26,D,Srinagar (SXR)
05:15:00,,IndiGo,Departed 5:35 AM,2020-02-26,D,Vadodara (BDQ)
05:20:00,Frankfurt (FRA),Air India,Landed 5:29 AM,2020-02-26,A,
05:20:00,,AirAsia,Departed 5:39 AM,2020-02-26,D,Delhi (DEL)
05:20:00,,SpiceJet,Departed 5:31 AM,2020-02-26,D,Jaipur (JAI)
05:20:00,,IndiGo,Departed 5:27 AM,2020-02-26,D,Jaipur (JAI)
05:25:00,Ahmedabad (AMD),Air India,Landed 5:39 AM,2020-02-26,A,
05:25:00,Goa (GOI),Air India,Landed 5:13 AM,2020-02-26,A,
05:25:00,Hyderabad (HYD),IndiGo,Landed 5:23 AM,2020-02-26,A,
05:25:00,,Air India,Departed 5:40 AM,2020-02-26,D,Cochin (COK)
05:25:00,,Blue Dart Aviation,Unknown,2020-02-26,D,Hyderabad (HYD)
05:30:00,,Air India,Departed 6:23 AM,2020-02-26,D,Ahmedabad (AMD)
05:31:00,,Air Seychelles,Departed 5:59 AM,2020-02-26,D,Victoria (SEZ)
05:31:00,,SpiceJet,Departed 5:49 AM,2020-02-26,D,Kolkata (CCU)
05:31:00,,Vistara,Departed 5:52 AM,2020-02-26,D,Delhi (DEL)
05:35:00,Nairobi (NBO),Kenya Airways,Landed 5:45 AM,2020-02-26,A,
05:35:00,,Air India,Departed 5:58 AM,2020-02-26,D,Nagpur (NAG)
05:35:00,,IndiGo,Departed 5:48 AM,2020-02-26,D,Ranchi (IXR)
05:40:00,Bangkok (DMK),Thai Lion Air,Landed 5:59 AM,2020-02-26,A,
05:40:00,,Air India,Departed 6:10 AM,2020-02-26,D,Aurangabad (IXU)
05:45:00,Muscat (MCT),GoAir,Landed 5:20 AM,2020-02-26,A,
05:45:00,,Air India,Departed 6:14 AM,2020-02-26,D,Bhopal (BHO)
05:45:00,,GoAir,Departed 6:00 AM,2020-02-26,D,Jaipur (JAI)
05:45:00,,SpiceJet,Departed 6:03 AM,2020-02-26,D,Hyderabad (HYD)
05:50:00,Abu Dhabi (AUH),Air india (Star Alliance Livery),Landed 6:50 AM,2020-02-26,A,
05:50:00,,GoAir,Departed 6:08 AM,2020-02-26,D,Chennai (MAA)
05:50:00,,Alliance Air,Unknown,2020-02-26,D,Surat (STV)
05:55:00,,Air India,Departed 6:24 AM,2020-02-26,D,Chandigarh (IXC)
05:55:00,,SpiceJet,Departed 6:43 AM,2020-02-26,D,Guwahati (GAU)
06:00:00,,GoAir,Departed 6:39 AM,2020-02-26,D,Bengaluru (BLR)
06:00:00,,GoAir,Departed 6:18 AM,2020-02-26,D,Delhi (DEL)
06:00:00,,SpiceJet,Departed 6:38 AM,2020-02-26,D,Delhi (DEL)
06:00:00,,Vistara,Departed 6:35 AM,2020-02-26,D,Bengaluru (BLR)
06:05:00,,GoAir,Departed 6:12 AM,2020-02-26,D,Nagpur (NAG)
06:05:00,,Vistara,Departed 6:47 AM,2020-02-26,D,Chennai (MAA)
06:05:00,,IndiGo,Departed 6:36 AM,2020-02-26,D,Bengaluru (BLR)
06:05:00,,IndiGo,Departed 6:28 AM,2020-02-26,D,Delhi (DEL)
06:10:00,,Air India,Departed 6:50 AM,2020-02-26,D,Kolkata (CCU)
06:10:00,,Vistara,Departed 6:41 AM,2020-02-26,D,Hyderabad (HYD)
06:10:00,,IndiGo,Departed 6:44 AM,2020-02-26,D,Chennai (MAA)
06:15:00,Kuwait City (KWI),Kuwait Airways,Landed 5:41 AM,2020-02-26,A,
06:15:00,Delhi (DEL),Air India,Landed 5:51 AM,2020-02-26,A,
06:15:00,,Air India,Departed 7:14 AM,2020-02-26,D,Bengaluru (BLR)
06:15:00,,IndiGo,Departed 6:32 AM,2020-02-26,D,Hyderabad (HYD)
06:20:00,Hyderabad (HYD),IndiGo,Landed 6:04 AM,2020-02-26,A,
06:20:00,,IndiGo,Departed 6:48 AM,2020-02-26,D,Abu Dhabi (AUH)
06:25:00,Dubai (DXB),SpiceJet,Landed 6:38 AM,2020-02-26,A,
06:25:00,,Air India,Departed 7:46 AM,2020-02-26,D,Nairobi (NBO)
06:25:00,,SpiceJet,Departed 6:51 AM,2020-02-26,D,Hyderabad (HYD)
06:25:00,,IndiGo,Departed 7:09 AM,2020-02-26,D,Aurangabad (IXU)
06:30:00,Ahmedabad (AMD),IndiGo,Landed 6:34 AM,2020-02-26,A,
06:30:00,,Gulf Air,Departed 7:03 AM,2020-02-26,D,Bahrain (BAH)
06:30:00,,Vistara,Departed 7:06 AM,2020-02-26,D,Delhi (DEL)
06:30:00,,IndiGo,Departed 6:54 AM,2020-02-26,D,Indore (IDR)
06:35:00,,Kenya Airways,Departed 7:58 AM,2020-02-26,D,Nairobi (NBO)
06:35:00,,SpiceJet,Departed 7:34 AM,2020-02-26,D,Dehradun (DED)
06:40:00,Goa (GOI),SpiceJet,Landed 6:15 AM,2020-02-26,A,
06:40:00,Ahmedabad (AMD),Corendon Airlines,Landed 6:24 AM,2020-02-26,A,
06:40:00,Muscat (MCT),Oman Air,Landed 6:12 AM,2020-02-26,A,
06:40:00,Bengaluru (BLR),IndiGo,Landed 6:26 AM,2020-02-26,A,
06:45:00,Nagpur (NAG),IndiGo,Landed 6:44 AM,2020-02-26,A,
06:45:00,,Air India,Departed 7:33 AM,2020-02-26,D,Kozhikode (CCJ)
06:45:00,,Air Mauritius,Departed 7:23 AM,2020-02-26,D,Port Louis (MRU)
